0.761,0.546243842
0.762,0.543617447
0.763,0.540994495
0.764,0.53837498
0.765,0.53575889
0.766,0.533146218
0.767,0.530536955
0.768,0.527931092
0.769,0.525328619
0.77,0.522729528
0.771,0.520133811
0.772,0.517541458
0.773,0.514952461
0.774,0.512366811
0.775,0.509784499
0.776,0.507205518
0.777,0.504629857
0.778,0.50205751
0.779,0.499488466
0.78,0.496922719
0.781,0.494360258
0.782,0.491801077
0.783,0.489245166
0.784,0.486692517
0.785,0.484143122
0.786,0.481596973
0.787,0.479054061
0.788,0.476514378
0.789,0.473977916
0.79,0.471444667
0.791,0.468914622
0.792,0.466387774
0.793,0.463864115
0.794,0.461343635
0.795,0.458826329
0.796,0.456312186
0.797,0.4538012
0.798,0.451293363
0.799,0.448788666
0.8,0.446287103
0.801,0.443788664
0.802,0.441293342
0.803,0.43880113
0.804,0.43631202
0.805,0.433826003
0.806,0.431343073
0.807,0.428863221
0.808,0.426386441
0.809,0.423912724
0.81,0.421442063
0.811,0.41897445
0.812,0.416509878
0.813,0.414048339
0.814,0.411589826
0.815,0.409134331
0.816,0.406681848
0.817,0.404232368
0.818,0.401785885
0.819,0.39934239
0.82,0.396901877
0.821,0.394464339
0.822,0.392029768
0.823,0.389598157
0.824,0.387169498
0.825,0.384743785
0.826,0.382321011
0.827,0.379901168
0.828,0.377484249
0.829,0.375070248
0.83,0.372659156
0.831,0.370250968
0.832,0.367845676
0.833,0.365443274
0.834,0.363043753
0.835,0.360647108
0.836,0.358253332
0.837,0.355862417
0.838,0.353474357
0.839,0.351089145
0.84,0.348706774
0.841,0.346327238
0.842,0.343950529
0.843,0.341576642
0.844,0.339205569
0.845,0.336837303
0.846,0.334471839
0.847,0.332109169
0.848,0.329749286
0.849,0.327392185
0.85,0.325037859
0.851,0.322686301
0.852,0.320337504
0.853,0.317991463
0.854,0.31564817
0.855,0.31330762
0.856,0.310969806
0.857,0.308634721
0.858,0.306302359
0.859,0.303972714
0.86,0.301645779
0.861,0.299321549
0.862,0.297000017
0.863,0.294681176
0.864,0.29236502
0.865,0.290051544
0.866,0.287740741
0.867,0.285432604
0.868,0.283127129
0.869,0.280824307
0.87,0.278524135
0.871,0.276226604
0.872,0.27393171
0.873,0.271639446
0.874,0.269349807
0.875,0.267062785
0.876,0.264778376
0.877,0.262496573
0.878,0.260217371
0.879,0.257940763
0.88,0.255666743
0.881,0.253395306
0.882,0.251126446
0.883,0.248860157
0.884,0.246596433
0.885,0.244335268
0.886,0.242076657
0.887,0.239820593
0.888,0.237567072
0.889,0.235316087
0.89,0.233067633
0.891,0.230821703
0.892,0.228578293
0.893,0.226337396
0.894,0.224099008
0.895,0.221863121
0.896,0.219629732
0.897,0.217398834
0.898,0.215170421
0.899,0.212944489
0.9,0.210721031
0.901,0.208500043
0.902,0.206281518
0.903,0.204065451
0.904,0.201851837
0.905,0.199640671
0.906,0.197431946
0.907,0.195225658
0.908,0.193021801
0.909,0.19082037
0.91,0.188621359
0.911,0.186424763
0.912,0.184230578
0.913,0.182038797
0.914,0.179849415
0.915,0.177662427
0.916,0.175477829
0.917,0.173295613
0.918,0.171115777
0.919,0.168938313
0.92,0.166763218
0.921,0.164590485
0.922,0.162420111
0.923,0.160252089
0.924,0.158086415
0.925,0.155923083
0.926,0.153762089
0.927,0.151603427
0.928,0.149447092
0.929,0.14729308
0.93,0.145141386
0.931,0.142992003
0.932,0.140844929
0.933,0.138700156
0.934,0.136557682
0.935,0.134417499
0.936,0.132279605
0.937,0.130143993
0.938,0.12801066
0.939,0.1258796
0.94,0.123750807
0.941,0.121624279
0.942,0.119500009
0.943,0.117377993
0.944,0.115258226
0.945,0.113140703
0.946,0.11102542
0.947,0.108912372
0.948,0.106801553
0.949,0.104692961
0.95,0.102586589
0.951,0.100482433
0.952,0.098380488
0.953,0.096280751
0.954,0.094183215
0.955,0.092087877
0.956,0.089994732
0.957,0.087903775
0.958,0.085815002
0.959,0.083728408
0.96,0.081643989
0.961,0.07956174
0.962,0.077481657
0.963,0.075403734
0.964,0.073327969
0.965,0.071254355
0.966,0.06918289
0.967,0.067113567
0.968,0.065046383
0.969,0.062981334
0.97,0.060918415
0.971,0.058857621
0.972,0.056798949
0.973,0.054742394
0.974,0.052687951
0.975,0.050635616
0.976,0.048585385
0.977,0.046537254
0.978,0.044491218
0.979,0.042447273
0.98,0.040405415
0.981,0.038365639
0.982,0.036327941
0.983,0.034292318
0.984,0.032258764
0.985,0.030227276
0.986,0.028197849
0.987,0.026170479
0.988,0.024145162
0.989,0.022121895
0.99,0.020100672
0.991,0.018081489
0.992,0.016064343
0.993,0.01404923
0.994,0.012036145
0.995,0.010025084
0.996,0.008016043
0.997,0.006009018
0.998,0.004004005
0.999,0.002001001
1,0
